Booking_ID,Hotel_ID,Country,Brand_Tier,Star_Rating,Room_Type,Nights_Stayed,Booking_Channel,Meals_Included,Payment_Type,Customer_Age,Lead_Time_Days,Checkin_Date,Checkin_Month,Is_Weekend,Is_Public_Holiday,Occupancy_Rate_Property,Competitor_Avg_Rate_RM,Distance_To_Center_KM,Review_Score,Promo_Applied,Events_Index_City,ADR_RM,Total_Spend_RM,Extra_Spend_Unscaled,Satisfaction_Rating
1581,H049,India,midscale,4,Double,2, Online ,Yes,Card,38.0,55,2024-01-14,1,1,0,0.789,403.8,5.0,9.8,0,50.8,474.47,992.45,28401,5
4205,H032,Singapore,midscale,3,Double,3,Online,No,Card,39.0,54,2024-02-06,2,0,0,0.539,,2.75,9.16,0,58.5,235.67,737.46,114996,5
4547,H061,USA, upscale ,5,Double,2,Travel Agent,No,Card,45.0,36,2022-02-13,2,1,0,0.807,718.29,3.96,9.76,0,50.0,860.71,1829.8,96813,4
1426,H063,UK,economy,2,Single,2,TRAVEL AGENT,No,cash,46.0,28,2023-09-09,9,1,0,0.971,,4.2,7.1,0,49.1,114.32,292.75,14474,3
3005,H058,usa,upscale,4,SINGLE,1,Corporate,Yes,Card,31.0,25,2024-07-30,7,0,0,0.693,403.47,3.67,9.8,0,66.2,410.17,471.75,21685,5
5516,H066,thailand,midscale,3,Double,3,Online,Yes,Cash,,50,2025-01-01,1,0,0,0.722,242.69,3.48,9.78,0,51.7,278.3,942.63,32293,4
721,H016, uk ,economy,1,Single,3,Online,Yes,Card,18.0,29,2022-04-05,4,0,0,0.726,70.0,5.89,6.87,0,45.2,70.0,289.77,38276,3
1066,H049,India,midscale,4,SINGLE,2,Online,No,card,47.0,23,2025-05-21,5,0,0,0.714,301.86,5.0,7.97,0,60.0,303.06,696.87,63724,5
5229,H037,Philippines,Upscale,5, Single ,2,Corporate,No,Card,34.0,16,2024-11-03,11,1,0,0.702,639.35,1.92,9.57,0,29.1,628.81,1289.47,61691,4
1861,H069,USA,midscale,3,Single,5,Online,No,Online,,10,2025-09-05,9,0,0,0.607,431.72,2.45,8.33,0,52.7,97.245,1081.15,42488,4
4489,H022,India,upscale,3,Single,2,Corporate,Yes,Card,55.0,25,2024-03-01,3,0,0,0.783,277.32,6.39,7.61,0,78.9,275.58,625.22,89210,3
6483,H048,India,midscale,3,Double,3,Travel Agent,YES,card,28.0,44,2022-10-28,10,0,0,0.795,246.12,3.15,8.05,0,66.7,253.23,793.83,73368,3
2221,H003,Thailand,Midscale,2,Single,1,Online,No,Card,50.0,60,2025-01-28,1,0,0,0.72,,4.56,7.03,0,46.8,130.81,222.62,45127,3
3941,H055,UK,midscale,4,Double,1,Travel Agent,Yes,Cash,,20,2022-10-16,10,1,0,0.868,381.25,1.31,9.17,0,56.3,427.96,541.54,102751,5
3150,H013,Philippines,economy,2,Double,4,Online,Yes,Card,35.0,7,2022-11-11,11,0,0,0.726,132.6,4.24,7.71,0,51.3,143.66,653.29,41746,4
4463,H005,Uk,economy,1,Double,2,Walk-in, Yes ,Card,30.0,16,2024-02-17,2,1,0,0.8,103.66,2.84,8.0,0,64.2,104.3,292.71,47867,4
395,H079,Germany,upscale,4,Double,2,TRAVEL AGENT,Yes,Cash,39.0,30,2024-09-19,9,0,0,0.815,369.9,5.24,9.22,0,38.0,398.71,814.7,18777,2
2462,H027,Singapore,midscale,4,Suite,2,Corporate,Yes,Cash,44.0,7,2022-05-11,5,0,0,0.751,407.28,1.31,7.58,0,61.0,455.14,961.27,2726,4
5908,H056,UK,midscale,3,Double,2,Online,Yes,Card,30.0,39,2023-11-04,11,1,0,0.629,591.28,4.69,8.45,0,52.8,152.36,658.67,7069,4
525,H002,Vietnam,economy,1,Double,1,Online,No,Online,18.0,10,2024-10-12,10,1,0,0.83,81.68,4.64,6.22,0,46.0,89.09,175.9,85337,4
5024,H060, nan ,midscale,4,Suite,3,Online,No,Online,41.0,57,2025-08-03,8,1,0,0.758,575.24,6.81,9.44,0,50.5,661.74,2022.67,105722,4
5723,H022,India, UPSCALE ,3,Single,4,Travel Agent,Yes,Online,18.0,25,2023-08-08,8,0,0,0.798,244.3,6.39,7.78,0,55.7,268.0,1138.99,65933,4
3115,H055,UK, midscale ,4,Double,3, Walk-in ,No,Card,58.0,9,2025-03-03,3,0,0,0.629,322.69,1.31,9.07,0,52.1,318.4,1050.25,50030,4
5298,H076,Vietnam,economy,1,suite,3,Travel Agent,No,Online,23.0,40,2023-07-24,7,0,0,0.769,121.56,5.75,7.48,0,66.9,124.34,408.09,104824,4
840,H033,Thailand,midscale,4,Double,1,Online,No,Card,25.0,9,2025-06-16,6,0,0,0.865,417.66,0.98,,0,54.7,432.17,486.86,101361,5
552,H062,Philippines,economy,2,Single,1,Travel Agent,Yes,Card,34.0,52,2022-10-20,10,0,0,0.671,99.5,0.65,8.27,0,70.4,93.61,190.96,12057,5
3039,H058,USA,upscale,4,Double,1,Online,,Card,47.0,36,2023-02-17,2,0,0,0.84,420.59,3.67,8.9,0,45.6,423.99,487.42,95258,4
4660,H026,Singapore,upscale,4,Single,4,Online, Yes ,Card,50.0,23,2022-03-29,3,0,0,0.823,406.91,0.83,8.91,0,46.3,419.9,1751.38,6763,3
3500,H028,Germany,midscale,3,single,3,online,Yes,Card,52.0,28,2025-08-23,8,1,0,0.816,252.31,2.24,7.76,0,58.8,273.36,840.68,61725,4
6139,H064,Malaysia,luxury,5,Single,1,Online,Yes,Cash,36.0,8,2024-10-05,10,1,0,0.652,801.62,3.13,9.8,0,47.5,711.58,794.32,105419,2
5644,H062, Philippines ,economy,2,Suite,3,online,Yes,Card,,14,2024-02-06,2,0,0,0.917,151.24,0.65,7.93,0,49.6,180.33,597.11,108701,4
2841,H059,Malaysia,midscale,3,Double,1,Online,No, Card ,30.0,54,2023-11-04,11,1,1,0.844,313.88,2.11,7.85,0,46.0,303.32,361.37,80661,4
386,H048,India,midscale,3,Single,4,Travel Agent, Yes ,Card,26.0,49,2023-08-06,8,1,0,0.833,267.29,3.15,7.47,0,56.3,242.47,1060.52,2465,3
942,H035,UK,economy,2,SINGLE,2,Travel Agent,Yes,Online,30.0,33,2024-05-03,5,0,0,0.625,103.85,6.36,7.45,0,53.6,103.15,241.21,118361,4
1785,H043,philippines,economy,1,Double,2,Walk-in,yes,Card,37.0,29,2023-02-26,2,1,0,0.777,83.21,1.16,6.63,1,48.3,93.43,299.37,41151,4
4652,H006,Singapore,economy,1,Single,4,Corporate,No,Card,59.0,18,2024-08-26,8,0,0,0.722,92.14,2.95,7.75,0,53.1,72.82,339.07,5071,5
6404,H001,Singapore,economy,2,Suite,1,Online,Yes,online,42.0,47,2025-08-27,8,0,0,0.661,210.7,1.78,8.44,0,80.3,224.52,327.45,43958,5
4839,H038,Malaysia,economy,3,Double,2,Walk-in,No,Card,45.0,23,2025-01-03,1,0,0,0.695,167.97,3.85,8.38,0,54.2,193.94,501.91,44407,5
93,H021,Vietnam,upscale,4,Double,4,Travel Agent,Yes,Card,62.0,25,2025-09-12,9,0,0,0.7,426.54,9.56,8.79,0,45.8,397.23,1610.68,63195,3
1417,H068,Vietnam,upscale,4,Double,1,CORPORATE,YES,Card,18.0,19,2022-03-09,3,0,0,0.561,401.22,3.99,9.8,1,51.1,432.11,482.83,80809,4
1627,H010,germany,midscale,3,SINGLE,2,Online,Yes,Card,18.0,26,2025-04-26,4,1,0,0.781,211.93,2.52,7.02,1,51.9,213.77,459.53,22551,5
2893,H032,Singapore,midscale,3,Single,3,Online,yes,Card,25.0,17,2023-03-02,3,0,0,0.842,220.58,2.75,8.14,0,39.7,214.96,718.39,70895,5
4636,H007,USA,midscale,3,Suite,2,Online,Yes,Card,53.0,19,2025-07-03,7,0,0,0.849,285.39,1.23,8.18,0,64.1,376.64,818.15,5117,3
2855,H028,Germany,midscale,3,Single,3,Online,No,Card,26.0,0,2023-01-05,1,0,0,0.778,183.38,2.24,8.13,1,71.7,195.34,610.04,28270,2
5255,H043,Philippines,economy,1,Single,1,Travel Agent,No,Card,53.0,20,2023-08-09,8,0,0,0.736,83.57,1.16,7.91,0,65.7,76.42,137.31,49313,3
271,H024,Singapore,economy,3,Double,1,Corporate,Yes,Card,47.0,11,2022-10-07,10,0,0,,182.91,5.76,9.26,0,52.4,204.6,238.12,108361,4
4180,H013,PHILIPPINES,economy,2,Double,1,Online,No,Card,34.0,26,2022-04-30,4,1,0,0.98,147.01,4.24,6.14,0,60.2,153.83,241.27,106176,5
5819,H033,Thailand,midscale,4, double ,3, Online ,,Card,40.0,50,2025-07-22,7,0,0,0.772,366.58,0.98,9.05,0,56.8,422.32,1362.57,22295,4
280,H018, Malaysia ,MIDSCALE,3, Single ,3,Walk-in, Yes ,Card,47.0,34,2023-01-31,1,0,0,0.83,221.95,3.68,8.04,0,49.9,209.73,695.74,108535,4
6469,H063,UK,economy,2,single,2,WALK-IN,Yes,ONLINE,,45,2022-12-21,12,0,0,0.641,128.56,4.2,7.77,0,72.5,124.79,341.04,52196,5
807,H023,Philippines,midscale,4,Single,1,TRAVEL AGENT,Yes,Online,36.0,21,2024-11-22,11,0,0,0.855,321.54,4.44,9.25,0,49.7,319.66,360.32,78353,4
2290,H039,Malaysia,upscale,4,Single,2, Travel Agent ,YES,Online,41.0,36,2024-07-14,7,1,1,0.849,543.03,6.99,9.8,0,59.0,545.88,1137.95,72749,5
6359,H029,Philippines,economy,1,Double,2,Online,Yes,Online,32.0,46,2022-05-19,5,0,0,0.764,79.88,5.16,7.88,0,60.5,85.67,225.0,2618,4
1473,H060,Singapore,midscale,4,Double,3,Online,No,Card,20.0,40,2023-04-01,4,1,0,0.681,387.39,6.81,9.37,0,49.1,390.06,1259.42,34441,5
779,H020,UK,economy,2,SINGLE,5, Travel Agent ,Yes,Card,37.0,27,2022-02-27,2,1,0,0.684,116.67,4.78,8.17,0,,117.49,692.19,65427,4
5958,H032,Singapore, midscale ,3,Single,2,Online,Yes,ONLINE,28.0,0,2025-07-27,7,1,1,0.678,543.48,2.75,,1,66.5,122.335,602.25,84962,4
923,H006,Singapore,economy,1, Single ,3,Online,No,Cash,35.0,0,2024-10-08,10,0,0,0.885,71.77,2.95,6.9,0,36.2,70.0,259.12,31491,4
4833,H073,India,economy,1,Double,1,Corporate,Yes,Card,36.0,20,2024-11-20,11,0,0,0.767,70.0,3.01,6.08,0,26.6,84.54,158.59,57832,3
66,H062,Philippines,Economy,2, Single ,2,Online,No,Card,39.0,16,2023-01-16,1,0,0,0.71,112.29,0.65,7.68,0,46.8,98.84,298.96,68719,2
1796,H045,Germany,economy,3,Single,4,TRAVEL AGENT,yes,Card,33.0,32,2024-12-16,12,0,0,0.702,208.09,2.93,8.7,0,56.9,214.78,941.45,35729,4
4152,H057,nan,midscale,3,Single,3,Travel Agent,Yes,Card,51.0,22,2023-09-14,9,0,0,0.679,224.18,4.91,8.02,0,51.2,206.87,687.47,11603,4
603,H004,USA, economy ,3, Single ,4,Online,Yes,Card,49.0,3,2022-09-18,9,1,0,0.703,178.8,6.02,8.6,0,45.2,162.71,698.85,10115,4
1503,H053,Singapore,economy,2,Double,1, Online ,Yes,Card,59.0,6,2024-07-12,7,0,1,0.65,145.04,3.49,6.76,0,66.3,137.91,240.02,77467,3
3471,H006,Singapore,economy,1,Single,2,Online,YES,Card,33.0,4,2022-08-05,8,0,0,0.816,76.79,2.95,7.2,0,53.0,79.51,259.44,107844,4
5395,H033,Thailand,midscale,4,Single,2,Travel Agent,No,Card,49.0,45,2022-06-16,6,0,0,0.552,308.2,0.98,8.96,0,59.3,306.69,715.12,97767,4
1463,H036,USA,economy,2,Double,2,Online,Yes,Card,58.0,49,2022-04-24,4,1,0,0.655,111.61,2.2,7.12,0,53.8,117.74,257.45,82181,5
4685,H074, Malaysia ,economy,1,Single,3,Travel Agent,No,Online,50.0,29,2023-10-08,10,1,0,0.777,86.75,5.85,6.73,0,67.8,84.52,314.95,32953,3
1936,H078,Singapore,economy,1,Single,4,Walk-in,no,Card,52.0,12,2025-06-13,6,0,1,0.757,76.48,1.55,7.61,0,61.7,85.89,414.14,74969,4
6283,H054,thailand,upscale,4,double,3, Online ,No,Card,33.0,0,2024-02-21,2,0,0,0.698,459.08,3.26,9.4,0,41.5,536.77,1715.19,108574,2
4387,H043,Philippines,economy,1,Single,4,Corporate,Yes,Online,32.0,10,2022-10-25,10,0,0,0.668,80.09,1.16,7.77,0,65.0,77.8,400.94,34094,4
2833,H018,malaysia,Midscale,3, Single ,4,Online,Yes,Card,51.0,23,2022-03-29,3,0,1,0.634,201.2,3.68,7.82,0,41.4,197.62,850.2,110977,4
2007,H041,Indonesia,upscale,4,Single,4,Online,No,Card,42.0,43,2022-12-20,12,0,0,0.701,898.54,3.2,9.8,0,59.7,248.17,2049.73,29939,3
6130,H003,Thailand,midscale,2,SINGLE,4,Online,Yes,Card,30.0,63,2022-09-23,9,0,0,0.69,144.81,4.56,6.52,0,72.1,130.07,593.79,4576,5
5268,H013,Philippines,economy,2,Single,3,Online,No, Online ,31.0,0,2024-01-31,1,0,0,0.68,102.68,4.24,7.66,1,53.7,93.51,330.14,108149,5
2226,H061,USA,Upscale,5,Single,3,Walk-in,Yes,Card,18.0,25,2025-06-19,6,0,0,0.825,563.7,3.96,9.8,0,73.9,641.66,1991.35,23639,4
4942,H023,Philippines,midscale,4,Single,2,Online,Yes,Card,30.0,50,2022-10-23,10,1,0,0.785,386.57,4.44,9.8,0,53.4,377.5,797.63,66308,5
2809,H006,Singapore,economy,1,Single,3,Online,No,Online,46.0,37,2025-01-19,1,1,0,0.904,88.76,2.95,6.47,0,54.1,81.78,363.39,26121,3
4431,H007,USA,midscale,3,Single,2, Online ,No,Online,28.0,7,2023-04-22,4,1,0,0.819,203.5,1.23,8.14,0,60.4,227.74,554.54,62613,4
1137,H019,USA,economy,1,Single,3,Online,Yes,Card,18.0,8,2024-05-21,5,0,0,0.831,74.75,3.54,6.81,0,58.1,73.12,306.74,33650,4
4304,H042,India,upscale,3,Double,4, Travel Agent ,No,Card,22.0,2,2023-10-13,10,0,0,0.723,277.72,3.88,8.38,0,52.3,291.12,1273.82,61675,3
1751,H036, USA ,economy,2,Suite,3,Travel Agent,yes,CARD,49.0,70,2024-04-13,4,1,0,0.629,150.5,2.2,8.3,0,47.5,179.72,569.32,95605,3
638,H051,,midscale,4,Double,1,Travel Agent,No,Card,18.0,27,2024-09-11,9,0,0,0.656,356.58,6.74,9.79,0,42.9,364.64,390.51,8277,4
5102,H076,Vietnam, economy ,1,Single,1,Online,Yes,Card,39.0,25,2024-04-06,4,1,0,0.733,77.72,5.75,6.5,0,50.0,71.98,100.64,36688,4
5364,H010,Germany,midscale,3,Suite,2,Corporate,Yes,Card,50.0,6,2023-05-05,5,0,0,0.759,291.62,2.52,8.32,0,55.2,328.56,721.05,110639,5
961,H015,Philippines,economy,1,Single,3,Walk-in,Yes,Online,45.0,27,2025-09-26,9,0,0,0.691,71.99,2.8,6.92,0,67.5,71.09,330.68,98934,3
5662,H031,Vietnam,midscale,4,Double,1, Online ,Yes,Online,35.0,14,2022-09-21,9,0,0,0.586,342.7,3.59,8.82,0,41.3,369.39,453.33,97061,5
287,H010,Germany,midscale,3,Single,5,Travel Agent,No,Online,18.0,43,2023-08-24,8,0,0,0.928,227.19,2.52,8.43,0,58.1,247.5,1288.17,41648,3
4159,H030,Philippines,economy,3,Double,1,Corporate, Yes ,Card,48.0,24,2025-03-10,3,0,0,0.679,187.07,5.78,9.8,1,51.8,191.24,258.95,82089,5
5018,H050,Indonesia,luxury,5, Double ,2,WALK-IN,yes,Card,18.0,47,2025-07-27,7,1,1,0.98,945.29,55.63097726343576,9.8,1,81.3,1133.67,2357.23,42774,3
4085,H062,Philippines,economy,2,Single,2, Online ,Yes,Online,23.0,26,2022-10-06,10,0,0,0.717,95.9,0.65,8.65,1,53.5,102.55,272.35,9875,4
6287,H063,UK,economy,2, DOUBLE ,2,Walk-In,Yes,Cash,28.0,55,2024-08-04,8,1,0,0.928,152.0,4.2,7.56,0,65.5,148.09,384.67,57391,4
1352,H060,singapore,midscale,4,Double,2,Travel Agent,No,Card,29.0,0,2025-02-21,2,0,0,0.733,381.21,6.81,7.69,0,52.7,423.97,878.63,21963,5
2082,H073,India,economy,1,Single,1,Corporate,Yes,Cash,37.0,26,2025-01-05,1,1,0,0.756,77.7,3.01,5.54,0,49.7,82.13,162.01,31522,3
6306,H025,Indonesia,upscale,3,Double,4,Walk-in,No,Card,35.0,8,2025-02-16,2,1,0,0.618,313.22,1.98,7.18,0,72.2,340.31,1408.44,117372,2
5687,H066,Thailand,MIDSCALE,3,Single,2, Online ,Yes,Card,22.0,25,2025-04-07,4,0,0,0.683,201.48,3.48,8.73,0,72.2,216.98,510.66,115182,3
372,H046,Thailand,economy,3,SUITE,1,Travel Agent,No, Cash ,50.0,15,2024-02-24,2,1,0,0.844,303.76,1.01,8.29,0,57.2,354.1,371.46,91180,2
5305,H077,indonesia,Upscale,4,Suite,3,Corporate,Yes,Online,47.0,26,2022-07-03,7,1,0,0.886,625.56,5.3,8.89,1,56.5,823.44,2527.55,43940,5
1741,H010,Germany,midscale,3,Double,3,Online,No,Card,46.0,47,2022-12-15,12,0,1,0.695,305.38,2.52,8.57,0,78.9,289.99,956.33,2697,5
3091,H037,Philippines, upscale ,5,Double,2,Travel Agent,Yes,Card,59.0,26,2022-11-10,11,0,0,0.754,668.83,1.92,9.8,0,54.7,675.63,1400.84,41135,5
2159,H026,Singapore,upscale,4,Double,3,online,yes,online,46.0,36,2024-03-09,3,1,0,0.906,434.29,0.83,9.8,0,35.0,,1377.92,46739,3
6259,H035,UK,economy,2,Double,2,Travel Agent,Yes,Card,38.0,13,2022-11-17,11,0,0,0.69,108.27,6.36,7.92,0,60.1,116.1,260.35,25934,4
6315,H030,Philippines,economy,3,Double,1,Online,No,Online,30.0,45,2022-02-17,2,0,1,0.815,235.71,5.78,9.52,0,80.5,256.83,335.16,83018,4
3971,H005,UK,economy,1,Double,2,Travel Agent,Yes,Card,26.0,0,2024-07-07,7,1,0,0.972,112.2,2.84,7.23,0,69.0,108.57,268.9,22233,3
2255,H037,Philippines,upscale,5,Double,2,Walk-in,Yes,Card,53.0,42,2022-01-29,1,1,0,0.733,677.78,1.92,9.8,0,45.8,698.97,1459.18,59704,3
5571,H079,Germany,upscale,4,Double,2,Corporate,Yes,Online,60.0,11,2022-05-08,5,1,0,0.922,484.46,5.24,9.72,0,69.8,506.86,1124.59,80765,5
2723,H030, Philippines , economy ,3,Double,4,ONLINE,No,online,42.0,20,2024-07-16,7,0,0,0.941,189.84,5.78,8.54,0,65.7,245.1,996.09,104590,5
339,H045,Germany,economy,3,Single,3,Online,No,Card,28.0,25,2023-02-24,2,0,0,0.643,192.83,2.93,8.55,0,59.5,196.79,635.03,20666,3
5021,H040,UK,ECONOMY,2,Double,2,Online,Yes,Cash,52.0,8,2023-12-03,12,1,1,0.658,169.65,4.68,7.91,0,61.6,171.33,425.78,58987,5
1565,H001,Singapore,economy,2,Suite,4,Corporate,NO,Cash,39.0,10,2025-07-15,7,0,0,0.815,172.36,1.78,8.3,1,63.0,197.54,899.83,57204,4
3660,H011, Malaysia ,upscale,4,Single,4,Travel Agent,Yes,Card,41.0,16,2022-03-21,3,0,1,0.794,411.9,2.74,9.02,0,53.3,398.75,1623.05,28342,5
1105,H031,Vietnam,midscale,4,Single,2,Travel Agent,yes,Cash,33.0,47,2024-04-05,4,0,0,0.833,289.83,3.59,9.12,0,52.7,332.89,771.17,111788,5
4013,H077,Indonesia,upscale,4,Suite,2,Online,Yes,Card,37.0,0,2025-05-28,5,0,0,0.673,557.73,5.3,9.8,0,64.4,602.07,1304.05,99638,4
4949,H027,Singapore,midscale,4,DOUBLE,3,Online,No,Online,47.0,35,2023-06-06,6,0,0,0.789,370.66,1.31,9.43,0,51.9,397.06,1242.65,94965,5
3501,H070,Thailand,midscale,4, Double ,3,Walk-in,No,Card,58.0,24,2025-04-01,4,0,0,0.559,342.46,5.55,8.28,0,58.0,369.74,1206.38,115767,5
3275,H064,Malaysia,luxury,5,Single,1,Travel Agent,no,Card,33.0,16,2025-06-09,6,0,0,0.839,818.98,3.13,9.8,1,45.5,807.96,888.44,3000,5
3573,H013,Philippines,Economy,2,Single,3,ONLINE,no,Cash,54.0,37,2023-05-17,5,0,0,0.587,114.65,4.24,8.68,1,47.4,109.92,349.1,119049,4
642,H048,India,midscale,3,Single,2,Online,Yes, Online ,35.0,26,2023-04-25,4,0,0,0.714,205.85,3.15,9.18,0,42.4,212.99,463.37,112123,4
1359,H020,UK,economy,2,Double,3,Walk-in,Yes,Card,34.0,27,2025-03-31,3,0,0,0.79,125.77,4.78,7.95,0,44.2,129.77,452.4,119071,4
1643,H076,Vietnam, economy ,1,Single,1,Corporate,Yes,Card,51.0,12,2024-11-17,11,1,0,0.895,82.03,5.75,6.83,0,50.8,80.36,165.84,53144,3
2004,H014,Indonesia,luxury,4,Double,4,Online,No,Card,19.0,48,2025-07-05,7,1,0,0.834,708.26,2.97,9.29,0,56.1,722.77,2971.0,40539,4
6384,H049,India,midscale,4,Suite,3,Travel Agent,No,Online,41.0,30,2023-11-05,11,1,0,0.864,497.56,5.0,9.59,0,44.8,573.99,1755.56,17988,3
5129,H008,USA,economy,2,Suite,4,Online,Yes, card ,38.0,83,2024-08-02,8,0,0,0.75,162.96,5.9,7.25,0,53.7,176.92,778.43,42207,3
4722,H064,Malaysia,luxury,5,Double,3,Corporate,,Card,45.0,23,2023-02-28,2,0,0,0.727,942.68,3.13,9.8,0,59.4,968.51,2921.56,79151,4
2675,H069,USA,midscale,3,Double,2,Online,No,Card,29.0,0,2022-01-09,1,1,1,0.827,,2.45,8.3,0,65.4,263.47,635.43,57228,4
1065,H002,VIETNAM,economy,1,Suite,1,Online,No,CARD,24.0,45,2023-05-30,5,0,0,0.668,114.07,4.64,7.43,0,45.5,131.99,232.87,103750,3
2636,H042,India,upscale,3,Single,1,Online,No, Online ,,32,2022-03-08,3,0,0,0.786,210.44,3.88,8.9,0,43.6,234.79,250.67,41055,5
5920,H009,USA,midscale,3,Single,3,Online,Yes,Cash,32.0,50,2023-10-07,10,1,0,0.961,230.32,3.14,7.7,0,49.8,224.25,784.64,39907,4
293,H025,Indonesia,upscale,3,Single,2,Travel Agent,No,Card,51.0,57,2022-01-26,1,0,0,0.715,276.58,1.98,8.93,0,53.3,254.5,613.99,29409,3
3738,H054,Thailand,upscale,4,Double,3,Corporate,Yes,Online,33.0,22,2023-04-02,4,1,0,,458.52,3.26,8.86,0,62.6,511.89,1555.94,99284,4
2657,H068,Vietnam,Upscale,4, Single ,3,Corporate,No,Online,44.0,20,2024-04-15,4,0,0,0.777,371.21,3.99,9.59,0,40.1,365.85,1122.7,34480,5
6160,H028,Germany,midscale,3,DOUBLE,3,Online,No,card,30.0,32,2023-06-28,6,0,0,0.787,227.55,2.24,9.75,0,45.9,252.84,817.19,99605,5
3255,H021,Vietnam,upscale,4,Double,2,Online, Yes ,Online,29.0,0,2023-07-14,7,0,0,0.702,,9.56,9.42,1,56.6,483.92,999.53,55991,3
1948,H034,Indonesia,economy,1,Single,1,Online,No,Online,39.0,63,2025-02-10,2,0,0,0.923,70.0,6.2,5.13,0,57.5,81.87,152.98,57222,3
4813,H015,Philippines,economy,1,SUITE,3,Online,No,Card,41.0,14,2023-08-03,8,0,0,0.841,118.14,2.8,7.5,0,47.5,140.78,473.82,59888,5
4987,H010,Germany,midscale,3,Single,1,Online,Yes,Online,54.0,29,2024-10-11,10,0,0,0.793,205.83,2.52,8.58,0,53.4,208.66,239.71,56871,5
5589,H053,Singapore,economy,2,double,2,Walk-in,Yes,Card,44.0,51,2024-01-22,1,0,0,0.71,115.05,3.49,7.17,0,41.0,117.46,288.13,57594,3
3064,H014,Indonesia,luxury,4,Double,4,Travel Agent,Yes,Card,37.0,38,2024-04-05,4,0,0,0.638,,2.97,8.55,0,40.4,514.57,2169.94,65603,3
2027,H079,Germany,upscale,4,Double,2,Online,no,Card,31.0,0,2024-07-03,7,0,0,0.793,440.59,5.24,9.45,0,58.8,462.23,1036.55,75193,5
4796,H026, Singapore ,UPSCALE,4,SINGLE,5,Online,Yes,Card,50.0,6,2022-12-09,12,0,0,0.571,423.43,0.83,9.22,0,63.3,431.34,2256.76,16537,3
736,H050,Indonesia,luxury,5,Suite,3,Online,Yes,Card,30.0,30,2025-03-21,3,0,0,0.877,1077.3,6.32,9.8,0,53.4,1227.19,3793.91,114180,3
397,H004,USA,ECONOMY,3,Double,1,Walk-In,Yes,ONLINE,29.0,40,2024-12-12,12,0,0,0.788,211.25,6.02,7.71,0,60.7,230.78,250.52,26076,5
4272,H072,USA,UPSCALE,4,Double,5,Online,No,Card,46.0,28,2025-01-29,1,0,0,0.481,465.43,6.78,9.14,1,66.9,408.59,2101.22,4677,3
1443,H046,Thailand,economy,3,Double,1,Travel Agent,No,Cash,54.0,8,2025-05-17,5,1,0,0.815,206.01,1.01,8.93,0,,231.79,248.63,112439,5
378,H002,Vietnam,economy,1,Double,5,Travel Agent,No,Card,49.0,8,2024-03-13,3,0,0,0.535,70.0,4.64,5.35,1,52.6,70.0,408.34,110287,4
1995,H064,malaysia, luxury ,5,Suite,1,Travel Agent,Yes,Card,30.0,19,2025-04-19,4,1,0,0.701,1123.39,3.13,9.8,0,46.9,1273.06,1321.66,119969,5
4267,H009,USA,midscale,3,Double,5,Walk-in,Yes,Online,51.0,68,2022-07-22,7,0,0,0.587,248.43,3.14,9.62,0,50.0,245.28,1242.43,9416,5
5454,H079,Germany,UPSCALE,4,Double,3,Online,YES,Online,63.0,13,2024-11-25,11,0,0,0.661,420.11,5.24,9.8,0,53.1,470.38,1460.26,29418,4
343,H007,USA,midscale,3, Single ,5,Online,No,Cash,18.0,5,2023-01-17,1,0,0,0.808,170.29,1.23,8.87,0,54.8,204.16,1060.08,17373,4
1744,H053,Singapore,economy,2,Single,4,WALK-IN,No,Online,31.0,0,2022-11-11,11,0,0,0.672,86.26,3.49,7.29,0,54.9,107.08,463.82,28306,4
2046,H045,Germany,economy,3,Double,2,Online,,Card,31.0,52,2023-03-10,3,0,1,0.852,199.92,2.93,8.06,0,51.3,207.93,507.86,17605,5
716,H075,Philippines,upscale,3,double,1,Walk-in,NO,Cash,59.0,0,2025-04-30,4,0,0,0.631,263.04,7.41,7.49,0,43.2,276.1,339.79,105317,5
3673,H013,Philippines,economy,2,Suite,2,Travel Agent,Yes, Card ,25.0,7,2025-09-06,9,1,0,0.859,163.64,4.24,6.58,1,58.8,197.44,451.14,4733,3
3524,H022,India,upscale,3,Single,4,Online,Yes,Card,37.0,7,2022-05-23,5,0,0,0.931,237.22,6.39,7.86,0,46.0,245.05,1027.91,1911,3
1658,H028,germany,midscale,3,Double,2,Walk-in,No,Online,20.0,0,2022-01-28,1,0,0,0.647,,2.24,7.75,0,35.5,225.58,476.87,27173,5
4253,H051,Thailand,midscale,4,Single,2,Travel Agent,Yes,Online,49.0,35,2023-02-10,2,0,0,0.901,329.06,6.74,9.03,0,71.5,374.18,861.63,90020,5
917,H008,Usa,economy,2,Single,2,Travel Agent, Yes ,Card,28.0,17,2023-09-16,9,1,0,0.612,89.64,5.9,9.23,1,36.8,91.5,253.68,88960,5
2414,H051,Thailand,midscale,4,Single,2, Online ,Yes,Online,31.0,44,2023-01-13,1,0,0,0.596,325.79,6.74,7.72,0,48.1,306.07,673.95,23949,3
3588,H055,UK,midscale,4,Suite,4,Walk-in,No,Card,23.0,68,2024-12-31,12,0,0,0.741,533.86,1.31,,0,,626.66,2584.01,115718,4
